127.0.0.1 - - [04/Oct/2016:21:18:29 +0800] "GET /css/app.2bdf09623619b246ec9f.css.map HTTP/1.1" 200 18640 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:29 +0800] "GET /js/vendor.2bdf09623619b246ec9f.js.map HTTP/1.1" 200 2801646 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:39 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:39 +0800] "GET /css/app.2bdf09623619b246ec9f.css HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:39 +0800] "GET /js/vendor.2bdf09623619b246ec9f.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:39 +0800] "GET /js/app.2bdf09623619b246ec9f.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:39 +0800] "GET /js/vendor.2bdf09623619b246ec9f.js.map HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:18:39 +0800] "GET /js/app.2bdf09623619b246ec9f.js.map HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:48 +0800] "GET / HTTP/1.1" 200 1589 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:49 +0800] "GET /css/app.d6bce4166bf88751882b.css HTTP/1.1" 200 8768 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:49 +0800] "GET /js/vendor.d6bce4166bf88751882b.js HTTP/1.1" 200 221095 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:49 +0800] "GET /js/app.d6bce4166bf88751882b.js HTTP/1.1" 200 110673 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:49 +0800] "GET /js/app.d6bce4166bf88751882b.js.map HTTP/1.1" 200 918055 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:49 +0800] "GET /js/vendor.d6bce4166bf88751882b.js.map HTTP/1.1" 200 2801646 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:49 +0800] "GET /css/app.d6bce4166bf88751882b.css.map HTTP/1.1" 200 18640 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:21:19:58 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
